0, 14887.26283758579, 40870.89467541841, 14776.647155719533, 14803.382229848103, 534104.0840623812, 14887.26283758579, 75170.38710537665, Infinity, 10558.930602930106, 8.670818431381257E7, 14803.382229848103, 15025.802687418107, 14660.036950435131, 14678.785090280693, Infinity, 685739.4207202279, 52038.7083196011, Infinity, 14887.26283758579, 14887.26283758579, 14791.524015657596, 14797.21095976526, 14799.706145716356, 13053.132682784853, 14803.382229848103, 14887.26283758579, 14925.708321486569, 14887.26283758579, Infinity, 20576.97419949623, 14889.275595887157, 35908.57658122739, 14887.26283758579, 18808.683753891928, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14878.891747416294, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14441.398116236633, 14887.26283758579, 14921.406641597794, 61805.1276088052, 75252.13094111024, 2.3823536945929207E7, 14803.382229848103, 14660.036950435131, 36407.358532972605, 49010.06164213341, 14887.26283758579, 14910.221413643318, 14812.07227185148, 14887.26283758579, 32589.55997319338, 14887.26283758579, 23455.05218998904, 14950.727445696051, 14887.26283758579, 154078.7750136419, 1.3297426597357459E93, Infinity, 18269.752366519206, 14887.26283758579, 8901.255290591773, 5114803.559300057, 57173.143234674244, 14887.26283758579, 14887.26283758579, 13160.005863397826, 14887.26283758579, 11463.529810396742, 14887.26283758579, 14887.26283758579, 16752.68322596772, 57460.20818504925, 14634.299901840073, 14887.26283758579, 10072.196503402896, 160089.51991882946, 14887.26283758579, 14844.027533835531, 14993.962813011334, 14871.760381890701, 14803.382229848103, 27383.4431200487, 14784.115285774164, 54179.28561121873, 4.857038553173586E7, 7.376822342794299E7, 14887.26283758579, 14906.997340241498, 20776.080273683106, 14842.051152112812, 15007.628095353377, 14887.26283758579, 14963.33042029773, Infinity, 14887.26283758579, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50
1, 10125.127696164562, 12266.969391680512, 12600.28471993259, 14715.255648826438, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14812.263591762374, 14822.430061481027, 14828.911625802362, 14841.185185437645, 14842.746221715586, 14842.746221715586, 14857.607533801809, 14866.30186803226, 14866.861923752042, 14870.023686041974, 14887.26283758579, 14887.26283758579, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14897.45628401199, 14921.947371267364, 14933.008237360104, 14959.048847689506, 14971.801521486554, 14973.538217335281, 14973.538217335281, 21131.076360143983, 32301.820354127973, 159799.11136417856, 489813.8650640522, 63, 50, 49, 21, 50, 50, 50, 50, 60, 94, 21, 63, 45, 36, 22, 40, 52, 62, 46, 37, 59, 44, 50, 38, 50, 63, 66, 71, 52, 50, 49, 53, 80, 19, 40, 50, 40, 71, 55, 49, 67, 50, 52, 50, 50, 66, 55, 50, 50, 39, 92, 24, 16, 50, 19, 61, 50, 40, 31, 88, 19, 50, 50, 29, 52, 50, 85, 76, 50, 50, 50, 44, 65, 9, 50, 42, 50, 40, 50, 50, 15, 37, 50, 49, 4, 50, 50, 68, 50, 50, 41, 50, 56, 50, 50, 50, 50, 50, 60, 55
2, 360.0, 11932.212827541374, 12266.969391680512, 12446.867773288255, 12600.28471993259, 12695.949220188546, 13693.304782424182, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14807.158727919146, 14866.30186803226, 14867.806933401116, 14878.57279558241, 14878.57279558241, 14878.57279558241, 14878.572795582411, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14899.121051776296, 289012.4942036264, 14309.912219164376, 31392.63385678711, Infinity, 14, 38, 50, 63, 49, 63, 37, 56, 63, 41, 19, 17, 86, 53, 30, 82, 63, 50, 39, 77, 40, 83, 78, 37, 36, 63, 50, 94, 28, 21, 32, 23, 54, 25, 22, 69, 63, 50, 12, 15, 45, 44, 46, 50, 60, 71, 18, 97, 71, 40, 38, 93, 59, 49, 66, 57, 62, 52, 62, 63, 35, 37, 63, 63, 30, 35, 16, 70, 90, 11, 63, 19, 37, 4, 16, 52, 31, 53, 128, 27, 48, 11, 20, 33, 8, 76, 39, 29, 50, 16, 70, 21, 24, 54, 50, 63, 63, 62, 63, 63
3, 360.0, 3534.438427328457, 12446.867773288255, 12600.28471993259, 12702.360318557803, 12740.176448826702, 14393.427009128953, 14393.427009128955, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14804.319725837862, 14846.617533598363, 14859.659822560625, 14878.57279558241, 14878.572795582411, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14887.262837585793, 14893.434107668634, 14910.221413643318, 15119.921229618238, 14, 49, 63, 49, 50, 86, 37, 38, 86, 40, 63, 94, 39, 28, 83, 28, 68, 107, 18, 52, 26, 42, 37, 14, 60, 82, 108, 93, 38, 92, 14, 17, 36, 57, 30, 45, 50, 59, 68, 91, 56, 50, 66, 18, 20, 48, 71, 61, 40, 44, 19, 45, 27, 36, 57, 70, 82, 81, 74, 19, 65, 63, 53, 46, 40, 43, 14, 85, 24, 78, 10, 50, 31, 44, 54, 21, 22, 19, 63, 63, 37, 14, 31, 14, 76, 23, 66, 16, 41, 14, 14, 16, 40, 14, 14, 14, 30, 62, 54, 14
4, 336.91495525372443, 360.0, 360.0, 360.0, 360.0, 5071.042442450006, 12446.867773288255, 12600.28471993259, 12702.360318557803, 14393.427009128953, 14739.917621737843, 14744.499768198748, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14878.572795582411, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14887.26283758579, 56, 14, 6, 14, 25, 49, 63, 49, 50, 37, 92, 9, 46, 56, 15, 108, 46, 47, 69, 13, 55, 45, 57, 86, 19, 107, 39, 28, 82, 60, 14, 41, 85, 108, 94, 19, 44, 27, 42, 14, 68, 27, 40, 66, 45, 26, 86, 14, 38, 19, 28, 30, 100, 63, 94, 14, 34, 48, 20, 71, 83, 34, 70, 61, 21, 37, 33, 14, 44, 47, 26, 12, 24, 27, 14, 46, 18, 37, 31, 16, 46, 19, 56, 49, 14, 36, 14, 16, 34, 14, 43, 8, 14, 111, 14, 14, 14, 52, 14, 14
5, 358.91495525372443, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 3231.322390404522, 5071.042442450006, 10785.571398328475, 12296.181595909697, 12446.867773288255, 12600.28471993259, 14016.917722162078, 14367.554878346373, 14730.168045836515, 14744.499768198748, 14760.633732178074, 14780.02636337687, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14806.281656502173, 14837.007428540262, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14899.121051776297, 16097.7376819504, Infinity, 56, 14, 6, 25, 40, 25, 14, 12, 29, 49, 71, 32, 63, 49, 50, 55, 56, 9, 56, 42, 26, 25, 92, 42, 37, 26, 12, 37, 13, 60, 43, 68, 58, 48, 35, 21, 59, 58, 13, 37, 24, 79, 21, 42, 29, 19, 21, 18, 22, 18, 33, 22, 48, 74, 14, 34, 59, 24, 21, 29, 23, 26, 112, 83, 50, 43, 56, 10, 52, 56, 29, 81, 65, 56, 34, 27, 21, 46, 15, 47, 22, 83, 14, 19, 14, 44, 44, 33, 19, 46, 32, 56, 26, 22, 56, 56, 6, 37, 56, 47
6, 358.91495525372443, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 361.31326324244344, 3231.322390404522, 5071.042442450006, 6935.374152999223, 7071.463874371292, 8281.824962237884, 8525.067367758746, 8655.216201168056, 10333.86890116197, 10592.152816547192, 11231.870711507045, 11350.323346727639, 11597.28897355799, 12489.352457657764, 12577.083144087193, 12600.28471993259, 13549.932098289135, 14016.917722162078, 14721.94689480371, 14733.572817644865, 14744.499768198748, 14792.297415832922, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14803.382229848103, 14887.26283758579, 14887.26283758579, 14887.26283758579, 14918.642086332668, 15039.63728333133, 5.780708359082444E7, 15664.146707709602, 56, 14, 12, 12, 6, 14, 13, 10, 23, 25, 25, 40, 23, 29, 49, 26, 57, 30, 14, 34, 15, 62, 71, 24, 44, 66, 29, 49, 32, 50, 44, 57, 9, 59, 14, 46, 43, 18, 42, 79, 66, 47, 24, 35, 100, 18, 19, 37, 30, 29, 56, 12, 38, 52, 37, 23, 35, 31, 24, 12, 35, 51, 46, 37, 35, 56, 46, 64, 41, 13, 81, 50, 80, 34, 58, 60, 29, 22, 36, 23, 24, 34, 53, 48, 97, 81, 34, 18, 15, 74, 68, 16, 38, 23, 56, 15, 56, 65, 56, 56
7, 261.0, 352.2771069381561, 358.91495525372443, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 361.31326324244344, 1299.4568165921028, 1775.2505767284888, 3231.322390404522, 5071.042442450006, 6549.107944816165, 6864.259053318608, 6935.374152999223, 7267.356987341906, 8342.544445014322, 8597.040278145761, 8839.624429837242, 9167.729620932067, 9842.584478346897, 9925.90015111251, 10333.86890116197, 10592.152816547192, 11350.323346727639, 11628.943802519647, 11788.49282303084, 11793.1820865286, 12527.451235099104, 12600.28471993259, 12632.085116551563, 12690.38335772182, 13549.932098289135, 13671.30478242418, 13693.30478242418, 14468.617574863263, 14500.333094155929, 14744.499768198748, 14788.119460027005, 14799.82986979921, 14803.382229848103, 14803.382229848103, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14803.382229848105, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14887.262837585791, 14940.556239178231, 28561.585456328845, 45699.00442373899, 6408931.940542409, 7.090568050175757E165, Infinity, 12, 52, 56, 14, 20, 25, 17, 23, 67, 6, 13, 14, 29, 10, 40, 23, 25, 25, 12, 21, 23, 40, 12, 29, 49, 38, 34, 26, 80, 30, 36, 50, 22, 57, 14, 15, 62, 24, 63, 26, 20, 76, 49, 71, 23, 32, 56, 38, 50, 44, 9, 103, 56, 37, 30, 51, 68, 56, 12, 34, 40, 37, 74, 18, 70, 23, 56, 24, 35, 14, 37, 16, 81, 12, 13, 24, 22, 80, 108, 101, 51, 31, 51, 46, 60, 79, 13, 23, 26, 41, 9, 32, 30, 56, 56, 65, 56, 56, 56, 64
