0, 93570.1609815581, 71715.02122584538, 126668.44427686898, 71672.24509639478, 71715.02122584538, 1.828069791906001E7, 71731.82706230527, 71715.02122584538, 71715.02120627247, Infinity, 76101.51983255298, 71546.63771004176, 69084.019292948, 73908.97092102851, 71173.60502798346, 71715.02122584538, 1.2288005992746922E116, 78233.76345518116, 71715.02122584538, 71715.02122584538, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50
1, 71621.55374795724, 71411.64287027188, 71715.02121266582, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71487.05397940295, 71715.02122584538, 71840.3681440924, 71715.02122584538, 71715.02122584538, 71797.86914916386, 71715.02122584538, 71715.02122584538, 71715.02122584538, 50, 50, 50, 50, 50, 50, 19, 33, 11, 39, 50, 50, 37, 50, 50, 26, 50, 28, 50, 50
2, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71853.1963248373, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 50, 28, 29, 19, 50, 11, 48, 27, 33, 50, 24, 26, 50, 29, 16, 32, 50, 50, 50, 50
3, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 50, 50, 11, 63, 20, 63, 50, 33, 57, 50, 24, 58, 23, 34, 31, 90, 16, 50, 50, 50
4, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 17, 90, 50, 23, 31, 57, 24, 31, 50, 63, 10, 19, 16, 50, 30, 50, 24, 50, 63, 92
5, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 34, 31, 10, 17, 30, 10, 44, 49, 17, 39, 45, 50, 92, 54, 19, 17, 57, 16, 18, 17
6, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 34, 119, 34, 19, 36, 32, 17, 47, 34, 31, 16, 34, 73, 20, 34, 10, 18, 38, 17, 49
7, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 68695.65666260403, 18, 38, 119, 32, 40, 63, 73, 32, 34, 17, 17, 19, 64, 29, 34, 36, 43, 60, 25, 34
8, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 18, 37, 18, 45, 32, 78, 34, 17, 18, 147, 32, 18, 10, 17, 18, 40, 64, 18, 18, 28
9, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 54, 18, 18, 32, 18, 18, 36, 61, 18, 18, 18, 4, 32, 147, 18, 14, 37, 18, 39, 17
10, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 18, 18, 14, 18, 22, 70, 32, 16, 17, 36, 28, 12, 32, 54, 26, 54, 54, 54, 63, 31
11, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 54, 54, 14, 12, 78, 32, 18, 18, 70, 18, 18, 18, 12, 34, 18, 18, 36, 18, 18, 18
12, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 18, 18, 70, 12, 44, 45, 32, 32, 24, 18, 14, 35, 18, 54, 55, 12, 24, 45, 18, 18
13, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 18, 55, 32, 32, 18, 18, 34, 18, 18, 18, 44, 18, 18, 37, 18, 18, 14, 24, 18, 12
14, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 71715.02122584538, 18, 23, 18, 18, 18, 5, 5, 18, 26, 37, 18, 13, 12, 9, 18, 24, 18, 56, 18, 32
