Infinity, 2
3942.8261684450013, 0
2.063466490420116, 3
Infinity, 4
654932.6043436928, 0
Infinity, 0
3.4498271757130725, 0
Infinity, 0
1413794.5172201132, 1
1054.2745054928732, 2
1701323.4628376553, 1
Infinity, 1
5967.529793020647, 1
5.667267961964841, 0
5.619760124577228, 2
Infinity, 0
6.048737078342589, 0
Infinity, 0
1098.9672423445252, 0
293997.5153268077, 0
2611.954549993224, 0
1455545.8162487466, 0
948133.5834440007, 0
2.5895805774453785E7, 0
283.49561433292297, 0
4112.391116192679, 0
3.4498271757130725, 0
60.3067256989801, 0
1515206.8692333144, 0
Infinity, 1
9272.40104920248, 0
1.93205156841636512E17, 2
Infinity, 1
5.356626629079053, 0
3295.250621101237, 0
Infinity, 1
4.055795147972635, 0
1.0612748789426723E9, 1
6.048737078342589, 0
8.197207971876159, 0
3813.7215648298557, 0
1712.3653110596056, 1
2.972944024259567, 0
3.5183635042333856, 0
2862.1479724413944, 0
3.446350976850223, 0
3.4449418125482953, 0
333.81995182167384, 0
Infinity, 1
212839.82739309754, 2
7885.219969754691, 0
Infinity, 1
Infinity, 1
Infinity, 1
Infinity, 1
3656.220715857408, 0
3951.910321039322, 0
56897.20439512399, 0
173.31669573239284, 0
367.0901369643426, 0
3.2504997922332106, 0
1.5788349806442819E140, 0
3.4498271757130725, 0
153137.28458170468, 0
1317.2242974617654, 0
6.530505592960872, 0
3.983062289014597, 0
2996.7048088976035, 1
Infinity, 0
13766.323681127787, 2
426798.435625858, 0
1209235.1426475532, 0
1.8403423646936667E8, 0
8.502496171196833, 0
6527.011172079932, 0
3.857625846243918E114, 0
3.4498271757130725, 0
6.578355277350071, 0
3737.419555475982, 0
5.427875289296805, 0
Infinity, 0
3.3702449834561257E83, 2
5.338192946460715, 0
Infinity, 0
4.836789866742366, 0
6.048737078342589, 0
3046.603122581138, 0
5.442769106083027, 0
6.048737078342589, 0
1.0014065882230178E7, 1
3611121.091466581, 0
5.442769106083027, 0
Infinity, 1
11050.115210754231, 0
9321.142433257306, 0
3688.2352315592975, 0
6.048737078342589, 0
4719.292354006006, 0
Infinity, 2
300.8176534007631, 0
20606.613296300373, 0
15202.729663582371, 1
918059.254789992, 1
5.47860541754423E10, 0
7341.2918008371835, 0
320.1975647979663, 3
885.8240945060625, 0
5672.5406820294975, 0
3.6061866076901947, 0
4.37155957131509, 0
58498.69227654619, 5
282.7282645400026, 0
490.9827568478543, 0
195010.37567601615, 0
2236.903540314106, 5
Infinity, 1
202690.36565635598, 5
400.8643740752334, 0
1095.6968199858638, 0
4.999042184334897, 0
1332.5562360299484, 0
388.656454064495, 0
3.4498271757130725, 0
7.342157233155269E10, 0
2.9759158456379056E7, 0
51828.83536817862, 4
Infinity, 0
3652.4948280142244, 1
2300.2337147267426, 0
1.461156421847115E34, 0
3.522194058513911E78, 1
6.841310614062896, 1
6.048737078342589, 0
1627.2118520459328, 1
3.7114599455136594, 0
Infinity, 0
6.048737078342589, 0
4.815347842939663, 0
8.47116410698683, 0
2.8899029418709596, 0
3030.7931865307555, 0
8.310283948387922E7, 1
1689.5086449908647, 1
Infinity, 2
8881.502529710791, 0
1023.9290493758294, 0
10.079485041860025, 2
4.390900508730309, 1
2811599.175408717, 2
16.69411879565326, 0
24212.47200379934, 2
328.70707206313847, 1
1366.5040565996585, 0
4.861309795007256, 0
13.783038612850598, 3
1644.2609854509449, 0
3.4498271757130725, 0
3434.6109085472467, 0
2399.761653934698, 0
1758.7323478381563, 0
Infinity, 0
1082.7823997951064, 0
1.9839886687990276, 0
Infinity, 1
4325.546576660925, 0
3.4498271757130725, 0
5280567.590451477, 0
786056.50036269, 1
11139.268598006664, 1
Infinity, 1
908502.9749357697, 1
1259.173693070558, 0
Infinity, 2
3.4498271757130725, 0
632.1033618318959, 1
Infinity, 0
6.255275480057094, 0
4560.897859047245, 0
9.79044656362365E89, 1
1.9568126541899176E11, 0
11669.28939524699, 1
Infinity, 1
Infinity, 3
5.383037299051867, 1
2432.3738513303647, 2
4813.154440476693, 0
Infinity, 0
4681.757032869283, 1
158.97134051100164, 0
9541.060514446253, 0
193.47419870660016, 0
483467.93220937805, 2
13982.390172912437, 0
4.505529755285924, 0
4.69340966447989, 1
Infinity, 4
7.659740412672014E103, 1
1202455.8890674338, 3
325.6400112822725, 2
Infinity, 1
52339.919996784134, 0
5388786.737227692, 1
53.080053858812, 0
5.6541928709623095, 0
1.5932410927038673E153, 1
482.56101635313576, 0
Infinity, 0
4.4085159975008303E161, 2
3987746.3450968047, 0
2176.431931654103, 1
6.509082010605089, 0
3654.0907765174343, 3
3.346046207837144, 0
2635.2041325530263, 1
Infinity, 3
6.1756015908424935, 0
4581.6307967413795, 2
1752.9712368560672, 2
Infinity, 0
0.11025026307219297, 8
132.67539410268543, 2
5809719.685931764, 1
5.86065393749055E113, 0
6.0536224415073665, 0
6.048737078342589, 0
96.40681978517816, 0
5.270941482869957, 4
8679.644371705279, 0
6.353196609113343, 0
4064.1820107526823, 0
5106.517288756087, 0
3.3149454296402285, 0
3.4498271757130725, 0
1.9805255406105537, 0
3.4498271757130725, 0
Infinity, 0
5965.080118667452, 0
4.086584096064293, 1
1.4103555171427423E8, 1
432092.17147053714, 4
6.525620229796095, 0
1.8565566769687505E97, 0
Infinity, 2
3702.637447065256, 0
4.0734724896776056E16, 1
1885124.8346361264, 0
4315999.013222585, 2
322.73830995966824, 1
3.071516954113969, 2
2098.341976743541, 0
1.1670525761380361E14, 3
Infinity, 1
4.032708721765148, 0
1548.9822488018517, 2
Infinity, 1
3.083891524344892E138, 0
143.68866350364667, 0
1100.7094822778147, 0
3.856259740278674, 0
3.0934782230643658E10, 0
4374.000059873894, 1
Infinity, 0
8.119121322539893, 0
2653.862014175722, 0
546.9120999558461, 0
Infinity, 0
39833.56886784258, 0
1.8104499455398714E40, 0
Infinity, 3
6000291.453324179, 1
79.3682311143569, 0
6.12761289422734, 0
2318924.93970993, 0
204.88371480177238, 1
Infinity, 2
3914933.9152681613, 1
2.0663554373607165E123, 2
6.092860278263013, 0
113619.53675834234, 0
875.9994250009566, 0
Infinity, 2
8.264099601631039E83, 1
Infinity, 1
105.87514400088939, 2
5387345.039442907, 0
4.6565395583371645, 1
2.678840910564786, 0
26419.781327256096, 0
980.4916642968767, 2
360.0123039989545, 1
Infinity, 0
3042593.5464830827, 3
1666.1506415907259, 0
9.771031992738843, 0
Infinity, 0
1.818257655192353E131, 1
8010.916984941444, 0
1.8020002914281E50, 0
9229001.667457495, 0
298.89090650172926, 2
3.4498271757130725, 0
15093.275531738745, 0
452.6633515467622, 0
2733.522378719299, 0
111145.04612933414, 2
5841.1322120620725, 1
6.391509550551437E117, 2
4.263253454955668, 3
Infinity, 1
Infinity, 0
5195.674344803725, 0
1.1864730598089051E8, 1
1.9422325277394096E10, 0
1908.6525029047416, 0
3989.144408393415, 0
4.3992840213566735, 0
97.67235956612086, 0
Infinity, 0
55.91928895077857, 4
846.7098428644318, 1
3.192618688386554E20, 0
136.0149038017164, 0
12668.735056894486, 0
1.0307751360057262E9, 3
3.4498271757130725, 0
5.32511785545823, 0
Infinity, 3
3.5177396253606585, 4
3.4498271757130725, 0
1.0307554666935558E10, 0
3.4498271757130725, 0
5.370165270970315, 0
Infinity, 3
5.3940709782763685, 0
5.427875289296805, 0
448.21561475884636, 4
Infinity, 3
3428.244127951195, 0
1772.9352997796962, 0
6.298720011010841, 0
1802012.5952361848, 1
5572.04265421687, 0
28.287315778462013, 0
13641.511022802817, 0
6513.440069411293, 0
2.294090117120388E27, 1
4.044361577791376, 0
Infinity, 2
4.969337815736897, 0
6182.180155974186, 2
3467.1360277601952, 0
3.4498271757130725, 0
4.148516606959998, 1
221884.83994983256, 4
5291576.467270899, 1
3373.1090470298286, 0
6.896114764855298, 0
1006.8562880581266, 0
167.21537266688412, 1
4598.0711495273035, 2
5989.171250097762, 0
9661.409919929714, 0
2831.579995074953, 1
9685.977082631729, 0
38333.85456721048, 1
2839.2723749291267, 0
2.856274775938479E15, 0
6.048737078342589, 0
3.68613906087427E69, 0
5.881660747461725, 0
148.12134398661505, 1
1491.8677021579058, 0
4977.133770250051, 0
4.47869259714439, 0
222.53213986878887, 0
3.4498271757130725, 0
4.140230317834682, 5
450965.12580636283, 1
4165.2090057894675, 0
5.714689698184741, 3
8.469875849587245, 0
6.893503209215688E271, 0
205.5992341045149, 0
6.525620229796095, 0
15454.72694279778, 0
255.52636808426672, 1
7.120046727852906E11, 0
3.4498271757130725, 0
3.4498271757130725, 0
4.0425518094620745E145, 0
6.048737078342589, 0
20226.01209209977, 1
3.4498271757130725, 0
6.314021661381891, 0
3196.564330327135, 2
4.934261939810263, 0
Infinity, 1
3.4498271757130725, 0
3.4498271757130725, 0
821632.5032741321, 0
313.4319304041069, 1
20820.004263161816, 0
112096.03971086135, 0
3534.315219355026, 0
2323.0654170819676, 0
2135.16679680557, 0
1.2410222164147472E7, 0
15283.745365690876, 0
3343570.7262649983, 0
Infinity, 0
2586.3095230853246, 3
3.4498271757130725, 0
5.415165400490955E8, 0
5.907517371000593, 2
Infinity, 0
5.341603247519066, 2
3.4498271757130725, 0
1.048726917128625E26, 1
7.036270198826826, 0
2481.448836497175, 3
18374.518522231185, 0
Infinity, 0
2.972944024259567, 0
721.4590093439781, 1
1069.8890627478795, 0
2487.455546748167, 0
8627.122379418342, 0
6718.598496291699, 3
1544.198448913042, 0
4.663581845888822, 0
Infinity, 1
2.0289653472346335E38, 1
1396.853688214571, 2
Infinity, 0
681.7333144251584, 0
3595.6575497436315, 0
619.463131843499, 1
69042.74905823733, 0
2027.3657450367627, 0
Infinity, 6
5.429682747999397, 0
4315.016709417137, 1
Infinity, 0
2581452.9740326493, 2
1.2926691485629168E85, 0
3.778422232310889, 0
147837.9778946854, 0
5278.335888049129, 0
12099.781218728009, 0
8.351423461248792E59, 0
8.124006685704671, 0
3.432904016412943, 4
120.8730688876106, 0
7.075732962980104, 1
82.68596652467964, 1
1.0668824679680741E8, 5
152.37125590009333, 0
70557.44079723406, 0
1734.1204870857648, 0
2.972944024259567, 0
881127.6904434527, 0
7.738357158641795E14, 0
2.7727465152508226, 0
2186.2021028805866, 0
5.461166789003401, 3
4.991041748106464E182, 0
507462.18639214727, 1
Infinity, 1
4581.925582699174, 0
3.4498271757130725, 0
3.4498271757130725, 0
3.4498271757130725, 0
514.2067817267132, 0
27874.70690205498, 0
3.4498271757130725, 0
4.8482347040047244, 0
908.6208371055959, 0
363759.9597334855, 0
1.1413786940943115E139, 0
222.07084989496687, 0
2.285268038632973E8, 1
5.7661693114109402E17, 1
14636.03424222376, 0
6.048737078342589, 0
3542415.5475371205, 0
6552392.06314445, 0
7433.467334167935, 0
Infinity, 2
71944.967454215, 1
1.441906188700827E79, 0
7137.394535651871, 0
6.048737078342589, 0
11473.02143659408, 0
3.963033665685802, 2
5.268634651974319E229, 0
1299.5891878616405, 0
5.90386888118902E12, 1
3.060074238401636, 0
7629.636430579981, 0
1008.542071059754, 1
3.4010284540065906E73, 0
Infinity, 2
15720.755489036257, 0
117.98247536221434, 0
235.89624232263714, 1
6.876137269102878, 0
5.390440258234647, 1
1160045.774191936, 4
2952.5859659570665, 2
Infinity, 2
2241966.2449780647, 0
37338.5624092702, 3
3.4498271757130725, 0
0.7168664548652134, 4
1.3019405971409435E99, 1
3445.2780827977, 0
351.50233545922623, 0
48.50965596892546, 0
2404.2794443448356, 0
5606.617291762845, 0
1035458.6907372398, 1
1.2907808271825813E7, 2
3423821.182497072, 2
2305.9322863479897, 0
Infinity, 4
5.806860743768647E8, 2
Infinity, 2
6.039945244494135, 1
2.6716654262692776, 1
2722.4501752429123, 0
1271.431652245444, 1
4.904648629616725, 0
1406.106203065325, 0
443315.5742370417, 0
14.478116792494186, 4
2373.795382883781, 0
2503.704357014022, 1
22497.62700532048, 0
Infinity, 0
Infinity, 1
230.85989825647638, 1
Infinity, 0
Infinity, 2
5.00386619762323, 0
20488.216163756093, 0
6.048737078342589, 0
46174.14189136336, 0
2783.413079947415, 1
2388.909660424114, 0
592798.6198484271, 0
2453938.5027717506, 0
1232.1415420037151, 1
6.048737078342589, 0
3.938939089094174, 0
5.510616601876287, 0
963210.3932014672, 2
91.23648330799764, 3
1.5181582834024481E7, 0
Infinity, 2
8644.57647712632, 0
1.376154839251632E9, 2
5.02182665179054, 0
4.659212076940676, 1
139.3094568453901, 0
2559.792651597262, 2
Infinity, 2
485.0455327401747, 2
4.5162853058528905, 1
Infinity, 3
6.048737078342589, 0
146651.6113116037, 1
5.077856650343205, 0
Infinity, 1
5.0061095897722705, 0
17287.065809378822, 0
185.2315889730637, 0
Infinity, 1
9.181686065831278E90, 0
8957.78147666754, 0
11016.523850584646, 1
2072.9668127925456, 0
3729.7174467561904, 1
10.118423474457344, 0
3.043261415816267, 6
4238.890024301335, 0
1.3910957875419971, 0
3905.2208750473565, 2
1.0885328397851383E7, 3
16039.306416607795, 0
2.099558668677937E107, 1
3.339519323851093, 0
223258.97025928038, 3
686011.2032514812, 0
6.0536224415073665, 0
3.4498271757130725, 0
1.004569800446134E9, 0
60.5885274927757, 0
3342.7481460101576, 2
213757.00546327236, 0
3.513557546413396E149, 0
11255.8442785468, 0
6.009323333291478, 0
121.02129971476164, 1
Infinity, 2
273063.72716981877, 3
8.879936205276419, 0
3.489204481780885, 0
1155.683136345036, 1
3389.3571994376284, 1
421.35393592707374, 3
Infinity, 2
9.903098588374991E65, 2
4975.709209904669, 0
62700.76005623188, 0
3.4498271757130725, 0
185738.82820028398, 1
3.4498271757130725, 0
7762.459187358945, 0
741.7129254766369, 0
5646.424693724211, 1
2.3200581308567404E30, 2
107301.90340058938, 0
3.4498271757130725, 0
321.240455045872, 0
1.829902629654956, 5
Infinity, 2
2324.6631067580392, 0
1657.542334359767, 2
959.2421177514425, 0
7731.409824841474, 1
3687.901386669282, 1
6.515199339911027E8, 0
340567.6744603043, 1
1.6927116412785416E51, 0
2378.28653670574, 0
3.4498271757130725, 0
Infinity, 6
9.325186769688913E7, 1
2.8960415801258046E7, 0
3120636.306153664, 0
9277.628330359641, 0
5.494059941238361, 0
12289.397308964364, 3
6.0177533260252006E17, 1
317844.47949069424, 1
1147.722802307252, 0
3.4498271757130725, 0
3.2187381151456202, 1
4222.099603945058, 0
627.4046734820039, 0
4176.288129648651, 0
6379.456290562396, 0
Infinity, 0
2.6587629479097123, 4
Infinity, 0
6.715620412319593, 0
3.8887300841728685, 0
13.685653352649304, 0
1554367.4040921503, 1
6270.626933097402, 1
3.8479763284428816E23, 3
85268.15274017797, 0
1.404403430265201E219, 0
3.105769503125808E12, 0
55.23977831701777, 0
3.020036748672625E7, 0
5329748.242870386, 2
1265296.2229447875, 0
Infinity, 1
3.129404207829066E8, 0
4.2753802516697814E57, 2
455.8702658275373, 0
1022.2676552435255, 0
5406754.583249212, 1
13.857883014970284, 0
3486.3831760824355, 0
7.181320216894568E62, 2
9.923469340547024, 5
3.0181329222555533E7, 1
6.143079359759261E9, 1
6.1392657502535695, 0
60.48519548600631, 0
3.4498271757130725, 0
Infinity, 3
3.4498271757130725, 0
11.711451947343773, 0
1693.4530781777373, 3
1479063.395826896, 0
3.4498271757130725, 0
308.06294103381686, 3
1054808.8790661308, 0
2589497.9032689305, 0
1315.4747454055166, 3
5173.255707631054, 1
10265.946309498466, 0
3.4498271757130725, 0
385121.590071395, 0
1144.3889407644983, 2
5.926200464553014, 0
1530510.4115445057, 1
1909.1119186398823, 0
3.4498271757130725, 0
903.7323686809, 1
Infinity, 5
1146.1526275664264, 0
38472.91300104111, 0
133.99346804649107, 0
9668.028393523351, 4
87419.6563028344, 0
202620.82468720723, 0
838883.9803676301, 1
5230478.428125487, 1
71932.27320658069, 1
4.5742760180236175, 0
10581.755937097183, 0
49585.30734123218, 0
6979.312807530274, 1
4.9623437912929957E107, 1
1.3794099084870346E62, 0
6.048737078342589, 0
3.4966502252349674, 3
9948.886784271612, 0
1292.7984107747652, 1
5529.903719020183, 0
2347.5489842723437, 1
3.8775608445673287E46, 0
1144.8151832161072, 0
737651.195367597, 1
3.629978597596468, 0
34.62577245213071, 0
7.276695877540436E128, 0
481939.92429432384, 0
221.163243190767, 2
Infinity, 3
6.9037222498322945, 0
4.037834693805326, 0
Infinity, 1
5198512.734422542, 2
1012.008203378954, 0
Infinity, 1
Infinity, 1
4452.472895314413, 0
476673.4868372472, 0
2177.0876641424766, 0
396.39974768275016, 0
3.4498271757130725, 0
6.814837980326099, 0
1544.1952420811604, 0
2411.4674733767924, 0
4.270199200550618, 0
4.0343531241699315, 0
5.921074492512836, 0
Infinity, 3
18294.33704634848, 0
4.022140508097685E53, 3
3468673.1802776274, 0
3.4498271757130725, 0
2280907.3689124384, 0
1.4149793820093942E9, 3
7213150.716917537, 1
882997.9903250759, 0
43824.59175069032, 0
6.147632683053741, 0
3413.983121024419, 3
40715.70353533935, 0
1739335.381282523, 1
7.690240129024455, 0
9.058638629735893E9, 2
5746.02029577117, 0
485.2946707329482, 1
5443318.131298339, 0
8647642.342383238, 0
4385.3477946025, 1
3947995.092828249, 0
321.9442581012956, 0
8.547373524525341E77, 0
Infinity, 0
1620.0589597295802, 0
Infinity, 0
104369.40179856603, 0
6.07506446531007, 0
Infinity, 0
216.23209862007553, 0
6.048737078342589, 0
1.4342117974354313E149, 5
4.585913904467595, 2
2423391.022882314, 1
170355.1369370875, 0
584.6407146267, 1
11.89338723036484, 0
1069.833187159079, 0
Infinity, 0
5360.70399121154, 0
4.376761441011754E9, 0
69469.52685592962, 0
18.59054410517033, 2
1460054.27020892, 1
2889.1836452729162, 0
159.1337117560969, 4
3.4498271757130725, 0
1.17539220067102E12, 1
3.0328109448578333, 0
3.1334608809633924, 0
1050133.6288320003, 0
6.698828250522575, 0
5.29879046849075, 0
1244.544974278179, 0
5.985209632199062, 1
1889767.383041778, 0
1078.598395522078, 2
3.4057039757926493, 0
204250.74913622637, 0
3.4498271757130725, 0
Infinity, 0
Infinity, 0
2452.0414302957697, 4
5.851730722667618, 1
2.8825018199836805, 1
7.049345289829358, 0
224163.67451731817, 0
8.15715618393651, 4
2.5439321042675503E129, 0
636270.2134609598, 0
5.672351136051249E9, 2
3552.3303370943922, 2
8.362309751575013E8, 1
1888.841278252367, 5
4.2718800419387, 0
2.287034849066615E48, 1
2.3950762957420384, 2
6.525620229796095, 0
1880573.8791253516, 1
161356.2008758317, 2
535529.6845704658, 0
Infinity, 2
68.78962200653592, 0
6.048737078342589, 0
3.4498271757130725, 0
16188.217503020016, 0
6.513967373769866, 0
3.9364506545377678, 2
5.658062961788854, 0
316473.48405349866, 0
4.4201285707728635E136, 2
668.2085623258945, 0
5562.068612241712, 0
13.001094480003909, 0
8.016187256518789, 0
44670.550693526784, 2
Infinity, 1
3182.7565663793143, 1
6.14643740246724, 0
103.37046645554858, 1
157516.72644899457, 1
1195.2125421845885, 0
1928.039880716964, 1
8.980343754363967E7, 1
2.207160404146328, 4
803.1093329693443, 0
200007.5427395704, 0
506409.6770267818, 1
8530707.478242075, 2
7.973498282542831, 0
2.972944024259567, 0
Infinity, 1
78769.95202333404, 0
1.399474093687438E69, 1
3.4498271757130725, 0
4.922609083784034, 0
Infinity, 1
20626.84633143058, 1
Infinity, 0
2.4772577567368045E7, 0
3278.308723465508, 1
56.04818315058896, 0
2.3244009745658553E34, 4
3.3452291414804325, 3
6.558090573690289, 0
2.0907420733582162E58, 1
4076466.762387107, 2
4.0772484388564365, 0
3.5130488145157517, 2
6.048737078342589, 0
2.4069464140639983E106, 1
117.35833223706649, 0
301139.94847635034, 0
2039.3641035987469, 1
6.638535943749473E65, 1
12.611302495130088, 0
5129052.729281305, 0
6.048737078342589, 0
3.6485173697660613, 6
5.683824622602767, 0
1936.8130495448381, 0
5.275692775202162, 0
13116.238347079125, 0
Infinity, 0
1.0093532329324586E11, 0
6.048737078342589, 0
3.5215917044372556, 4
3314500.8676595422, 0
25192.84550972102, 1
26615.934389143025, 1
4.424010754172442, 2
1176.2987128012915, 2
11145.477083207114, 0
4290.653925190642, 0
5.108089448772991E7, 0
3.4498271757130725, 0
Infinity, 0
Infinity, 0
751754.1593194405, 0
5.924447842959817E7, 1
Infinity, 1
4384.320597877796, 3
6.925145832188078, 0
3.4498271757130725, 0
237.68759684526987, 0
5.8312663883835185, 0
4205.977935580003, 2
8.765289026714148, 0
Infinity, 0
283.0595510389447, 0
2.0265784722266517E34, 1
330249.5143635867, 0
3.4498271757130725, 0
Infinity, 2
490.7165917038781, 0
11441.356171970136, 0
13266.701072491143, 0
7506.23605517697, 2
Infinity, 2
291186.74768240756, 2
Infinity, 1
7.023084245552477, 0
3.4475032708894964, 0
1587519.4668941002, 0
Infinity, 1
Infinity, 2
6.048737078342589, 0
4976.67143640032, 0
255754.33808656153, 0
7.801604170679923E203, 2
12022.38930586024, 0
1657.3880413773538, 0
30404.078769058415, 0
Infinity, 1
3351.9263198118183, 0
288308.2223252939, 1
Infinity, 3
Infinity, 1
26021.589848790118, 1
5.421315815199225, 0
Infinity, 0
5.96605772952709, 0
836.6711490069288, 2
Infinity, 0
2.5568617612296567, 0
6.270169296843315, 0
3.996864256537189E9, 2
7.279684955235062, 0
283.7282706004279, 0
4902856.7868846245, 0
4444.601675710997, 0
1.593129642562179E8, 0
3.4962689329052905, 4
3384.0929578176465, 0
1.2140967449401066E118, 1
2712926.0166612933, 1
Infinity, 3
2.5916764074627516, 2
97.13880043005516, 4
Infinity, 0
107044.19869474575, 0
12391.295084438949, 0
9.832994834615734E9, 0
3.0932199356154148E7, 1
842118.3561981658, 2
1768.6213502337794, 0
5.101503743257392E128, 2
Infinity, 1
1979327.0762291737, 0
1919.7078095147674, 1
7318.876953819445, 2
82438.14586379316, 0
62.33325911314043, 0
182602.80189676842, 0
6.048737078342589, 0
5.630544794712784, 1
5.532070087939372, 0
Infinity, 0
1641.8599011169188, 0
8210.81972392985, 0
6.669214940329037, 0
Infinity, 1
3.418058227320731, 0
7724.506343024259, 0
Infinity, 0
326588.213223033, 1
6.048737078342589, 0
